ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM
34045,SP,13,SHERRY ROTHWELL,,17,USA,"Miami, FL","5' 10""",145 lbs,Right,Right,Orchards,-,Average,HS Junior,4,NEU,85-87 Mph,Normal (3/4),Normal,26,26,133,128,50,13,2,6,40,50,1,12,21,0.391,0.398,0.664,34,11.1,0.273,0.446,1.063,0.393,0,1.5,0,7,3,24,14,6,2,0,0,0,100.1,87,2,33,31,41,87,2.78,0.276,1.28,11.8,0.2,7.8,3.7,7.8,2.1,0,0,0,0,3.04,0,2.5,2.9,Slot
34040,SP,4,JOHNNY RUBY,,20,USA,"Atlantic City, NJ","5' 9""",160 lbs,Left,Left,Smithfield College,-,Average,CO Sophomore,6,GB,83-85 Mph,Sidearm,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,15,10,0,0,0,239.2,238,16,99,94,84,187,3.53,0.302,1.34,12.2,0.6,8.9,3.2,7,2.2,0,0,0,0,3.58,0,4.7,5.2,Slot
34620,SS,13,SLIM SADLER,,17,USA,"San Jose, CA","5' 10""",140 lbs,Switch,Right,Polytechnic,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,74,74,373,313,131,35,5,4,85,104,33,16,44,0.419,0.497,0.601,106.7,14.3,0.182,0.474,1.098,0.426,0,5.1,0,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34537,SP,16,OSCAR SAENZ,,17,USA,"New London, CT","5' 9""",135 lbs,Right,Left,Kansas City,-,Average,HS Junior,4,GB,89-91 Mph,Over the Top,Groundballer,34,34,173,155,63,17,3,0,35,52,6,7,20,0.406,0.423,0.555,38.1,9.8,0.148,0.406,0.977,0.412,0,1.4,0,7,3,42,42,22,9,0,0,0,307.1,243,10,95,88,155,370,2.58,0.278,1.3,11.7,0.3,7.1,4.5,10.8,2.4,0,0,0,0,2.75,0,9.7,10.6,Slot
33612,2B,18,DICK SANDERS,,16,USA,"Reidsville, NC","6' 0""",165 lbs,Right,Right,Statesville,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,22,22,111,98,53,17,1,2,30,50,9,5,20,0.541,0.569,0.796,46.1,23.5,0.255,0.565,1.365,0.548,0,2.4,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34617,C,19,VICTOR SANDS,,16,USA,"Maywood, IL","5' 9""",170 lbs,Right,Right,West Chicago,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,68,68,344,313,139,32,5,3,80,114,15,6,40,0.444,0.467,0.607,91.2,12.7,0.163,0.452,1.074,0.44,0,4.1,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33619,C,4,MARTY SARCHET,,17,USA,"Cleveland, OH","6' 2""",190 lbs,Right,Right,Grafton,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,26,26,131,107,44,13,1,1,26,41,21,6,15,0.411,0.512,0.579,35.3,14,0.168,0.47,1.091,0.43,0,1.8,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34074,1B,5,RAY SCHAFFER,,17,USA,"Bridgeport, CT","6' 4""",195 lbs,Right,Right,Wheaton,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,44,44,227,186,80,20,4,3,47,67,37,11,27,0.43,0.529,0.629,67.8,16.4,0.199,0.497,1.158,0.448,0,3.6,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34048,2B,6,BERNIE SCOTT,,17,USA,"Philadelphia, PA","5' 10""",160 lbs,Right,Right,York,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,49,49,248,214,91,18,2,0,48,77,28,12,20,0.425,0.5,0.528,63.4,12.8,0.103,0.454,1.028,0.45,0,3,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33728,3B,6,LOU SHARP,,17,USA,"Plymouth, MA","6' 0""",175 lbs,Right,Right,Hopkinton,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,120,100,40,8,1,0,24,36,17,4,9,0.4,0.5,0.5,27.7,12.1,0.1,0.449,1,0.417,0,1.4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
36146,CF,8,JOHN SHAW,,17,USA,"Indianapolis, IN","6' 2""",185 lbs,Right,Left,Warren Central,-,Average,HS Junior,4,FB,80-83 Mph,Normal (3/4),Normal,66,66,334,275,124,35,13,3,76,94,49,18,51,0.451,0.527,0.705,118.4,17.9,0.255,0.511,1.233,0.469,0,5.6,0,83,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34033,1B,46,CLARENCE SHEPHERD,,17,USA,"Live Oak, FL","6' 0""",185 lbs,Right,Right,Live Oak,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,42,42,215,176,72,23,4,7,52,72,33,18,34,0.409,0.507,0.705,68.2,16.9,0.295,0.509,1.212,0.425,0,3.6,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34034,2B,7,HENRY SHERIDAN,,20,USA,"Chicago, IL","6' 0""",175 lbs,Right,Right,Empire State,-,Average,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,107,107,542,459,130,21,10,6,76,99,75,33,37,0.283,0.387,0.412,89.1,6.9,0.129,0.358,0.799,0.294,0,2,0,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34515,2B,14,ED SHIFFLETT,,17,USA,"Dayton, OH","5' 11""",160 lbs,Right,Right,Carroll,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,73,73,367,329,149,32,12,7,97,140,22,7,51,0.453,0.488,0.687,121.9,16.3,0.234,0.492,1.175,0.442,0,5.6,0,63,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34059,SS,11,KENNY SHOCKLEY,,17,USA,"Petersburg, VA","6' 1""",155 lbs,Right,Right,Norfolk,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,239,198,78,19,5,1,44,67,33,6,25,0.394,0.483,0.556,62.7,12.7,0.162,0.451,1.039,0.397,0,2.8,0,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34022,2B,14,BOB SHOWALTER,,17,USA,"Palo Alto, CA","5' 10""",155 lbs,Right,Right,Palo Alto,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,236,200,84,15,3,2,55,77,20,13,20,0.42,0.491,0.555,67.5,13.6,0.135,0.452,1.046,0.439,0,2.8,0,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34046,1B,12,JOHNNY SICKLER,,17,USA,"Decatur, AL","6' 2""",195 lbs,Right,Right,Carbon Hill,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,44,44,223,180,87,30,2,6,53,80,31,11,38,0.483,0.559,0.772,84.5,22.1,0.289,0.551,1.331,0.482,0,4.6,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34530,RF,63,BABE SIMMONS,,17,USA,"Knoxville, TN","6' 1""",160 lbs,Left,Left,Athens,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,79,79,402,331,141,39,5,6,86,119,47,11,50,0.426,0.505,0.628,115.3,15,0.202,0.479,1.133,0.422,0,5.7,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34592,CF,23,JACK SKINNER,,17,USA,"Springfield, MA","5' 10""",150 lbs,Left,Left,Poughkeepsie,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,70,70,356,305,128,31,7,7,85,100,26,14,45,0.42,0.487,0.636,99.2,13.2,0.216,0.477,1.123,0.42,0,5,0,42,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33766,CF,41,CHARLIE SMITH,,17,USA,"Elmer, NJ","5' 10""",155 lbs,Right,Right,Elmer,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,111,100,44,14,3,2,25,37,5,5,19,0.44,0.472,0.7,33.9,14.3,0.26,0.482,1.172,0.447,0,1.6,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34062,3B,33,FRANK SMITH,,17,USA,"Eureka, CA","5' 11""",170 lbs,Right,Right,Grants Pass,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,239,198,82,25,0,2,51,68,29,12,27,0.414,0.502,0.571,62.3,13.6,0.157,0.466,1.073,0.43,0,3.1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34688,1B,14,GAYLORD SMITH,,17,USA,"Dugway, UT","5' 11""",175 lbs,Left,Left,Phoenix,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,69,69,353,274,114,35,5,8,74,94,60,14,48,0.416,0.53,0.668,107.2,16.4,0.252,0.499,1.198,0.417,0,5.6,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34589,SS,46,GORDON SMITH,,17,USA,"Buffalo, NY","5' 10""",150 lbs,Right,Right,Palmyra,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,70,70,358,297,126,41,2,7,71,102,52,19,50,0.424,0.51,0.646,106.4,15.9,0.222,0.491,1.156,0.434,0,5.4,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34042,CF,17,KEN SMITH,,17,USA,"Norristown, PA","5' 10""",160 lbs,Left,Left,Norristown,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,51,51,258,211,97,18,4,3,55,81,34,13,25,0.46,0.543,0.626,82.6,17.6,0.166,0.503,1.169,0.475,0,4.2,0,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34088,SP,21,NAT SMITH,,20,USA,"Bend, OR","6' 0""",170 lbs,Right,Right,CC Los Angeles,-,Great,CO Sophomore,4,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,6,10,0,0,0,171.1,189,23,107,105,94,100,5.52,0.293,1.65,15.1,1.2,9.9,4.9,5.3,1.1,0,0,0,0,5.51,0,-0.7,-0.1,Slot
34105,SP,14,RODGER SMITH,,20,USA,"Lincoln, IL","6' 1""",175 lbs,Right,Right,Carbondale,-,Great,CO Sophomore,4,FB,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,9,15,0,0,0,223,255,30,129,126,90,118,5.09,0.297,1.55,14,1.2,10.3,3.6,4.8,1.3,0,0,0,0,5.13,0,0.1,1,Slot
36323,C,41,VAL SMITH,,20,USA,"Dexter, MO","5' 9""",170 lbs,Left,Right,Georgia Baptist,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,138,138,696,611,189,30,1,8,118,164,74,22,39,0.309,0.386,0.401,102.5,6.4,0.092,0.352,0.786,0.31,0,2.2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34636,SS,25,CHUCK SPENCER,,17,USA,"Worcester, MA","5' 11""",155 lbs,Right,Right,West Stockbridge,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,71,71,362,313,136,34,3,3,84,107,32,8,40,0.435,0.487,0.591,103,13.9,0.157,0.46,1.078,0.432,0,4.5,0,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
37658,SP,1,JOE STANDISH JR.,,17,USA,"New York, NY","6' 4""",200 lbs,Right,Right,Brooklyn Tech,-,Average,HS Junior,4,NEU,90-92 Mph,Sidearm,Normal,36,36,180,146,53,16,2,2,31,46,11,23,20,0.363,0.443,0.541,39.1,9.9,0.178,0.417,0.984,0.405,0,1.6,0,12,5,42,42,26,9,0,0,0,355.2,269,9,80,70,104,419,1.77,0.267,1.05,9.4,0.2,6.8,2.6,10.6,4,0,0,0,0,2.05,0,15.4,16.6,Slot
34635,SP,17,FRANK STEPHENS,,17,USA,"Brooklyn, NY","6' 3""",165 lbs,Right,Left,Norwalk,-,Average,HS Junior,3,GB,83-85 Mph,Normal (3/4),Groundballer,31,31,156,144,57,11,2,2,42,46,7,10,15,0.396,0.426,0.542,34.3,10,0.146,0.417,0.967,0.41,0,1.4,0,6,3,41,41,23,6,0,0,0,285.1,243,3,71,63,60,244,1.99,0.27,1.06,9.8,0.1,7.7,1.9,7.7,4.1,0,0,0,0,2.33,0,10.8,12,Slot
34554,CF,25,DOC STILES,,17,USA,"New York, NY","6' 0""",155 lbs,Right,Right,Port Richmond,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,70,70,355,292,117,45,7,14,82,99,52,19,66,0.401,0.497,0.747,118.3,17.4,0.346,0.512,1.244,0.395,0,6.1,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34576,LF,45,TOM STILES,,17,USA,"Cheyenne, WY","5' 11""",160 lbs,Right,Right,Alice,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,73,73,369,312,126,43,5,7,81,108,36,25,55,0.404,0.485,0.641,104.4,14.2,0.237,0.477,1.126,0.422,0,5.1,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33624,LF,12,LEON STONE,,17,USA,"Lynchburg, VA","6' 3""",190 lbs,Left,Left,Petersburg,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,109,87,36,12,0,4,28,29,16,6,16,0.414,0.495,0.69,32.2,14.5,0.276,0.486,1.185,0.4,0,1.6,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34114,C,23,GIDGE SUMPTER,,19,USA,"Dunmore, PA","5' 9""",175 lbs,Right,Right,Garden State,-,Great,CO Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,100,100,505,460,145,28,2,6,91,107,34,6,36,0.315,0.362,0.424,75.2,6.1,0.109,0.344,0.786,0.308,0,1.2,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
35465,RF,13,BUCK SWAN JR.,,16,USA,"Pittsburgh, PA","6' 0""",165 lbs,Left,Left,Parkrose,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,68,68,348,289,139,30,4,0,80,111,42,7,34,0.481,0.542,0.612,109.4,17.1,0.131,0.496,1.154,0.479,0,5.5,0,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34642,CF,2,ELMER SZELIGA,,17,USA,"San Francisco, CA","5' 7""",145 lbs,Switch,Right,Wilson,-,Average,HS Junior,5,NEU,83-85 Mph,Normal (3/4),Normal,71,71,359,301,134,36,6,9,91,116,39,15,51,0.445,0.501,0.694,111.4,15.8,0.249,0.492,1.196,0.439,0,5.5,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34758,3B,64,WALLY TAFUR,,17,USA,"Miami, FL","5' 10""",160 lbs,Right,Right,Arcadia,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,69,69,349,279,114,41,12,6,74,89,50,17,59,0.409,0.503,0.706,108.6,15.2,0.297,0.497,1.209,0.412,0,5.5,0,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34523,SS,19,BILLY TATE,,17,USA,"Chicago, IL","5' 11""",155 lbs,Right,Right,Rochester,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,67,67,343,312,162,40,16,0,90,136,15,14,56,0.519,0.533,0.75,127.1,18.8,0.231,0.534,1.283,0.529,0,6.5,0,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34094,SP,46,DONALD TAYLOR,DUCK,17,USA,"San Antonio, TX","6' 1""",160 lbs,Right,Right,Shiner,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,23,23,115,112,44,13,1,3,31,43,2,5,17,0.393,0.409,0.607,27.9,10.8,0.214,0.435,1.016,0.394,0,1.2,0,5,2,27,27,15,5,0,0,0,202.1,159,7,53,46,64,194,2.05,0.248,1.1,10.1,0.3,7.1,2.8,8.6,3,0,0,0,0,2.73,0,6.5,8.3,Slot
34572,SS,16,AL TERRY,,17,USA,"Bessemer, AL","5' 10""",150 lbs,Right,Right,Montevallo,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,70,70,356,318,152,38,13,3,91,124,22,10,54,0.478,0.511,0.708,135.9,19.5,0.23,0.511,1.219,0.479,0,6,0,97,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34081,CF,3,BERT THOMAS,,20,USA,"Nashville, TN","5' 10""",170 lbs,Right,Right,North Carolina Tech,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,101,101,508,472,148,25,13,5,92,116,25,6,43,0.314,0.356,0.453,84.3,6.6,0.14,0.353,0.81,0.308,0,1.6,0,74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33617,SP,9,CLAY THOMAS,,17,USA,"New York, NY","6' 0""",155 lbs,Left,Left,Ridgefield Park,-,Average,HS Junior,4,FB,83-85 Mph,Normal (3/4),Normal,26,26,132,126,46,9,1,2,29,34,2,10,12,0.365,0.374,0.5,24.3,7.8,0.135,0.374,0.874,0.379,0,0.7,0,3,1,12,8,4,2,0,0,0,59.1,53,3,20,18,20,55,2.73,0.275,1.23,11.4,0.5,8,3,8.3,2.8,0,0,0,0,3.12,0,1.4,1.7,Slot
34066,SP,2,DEL THOMAS,,20,USA,"Los Angeles, CA","6' 1""",185 lbs,Right,Left,Hempstead,-,Good,CO Sophomore,4,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,15,11,0,0,0,241.2,250,10,116,110,110,173,4.1,0.317,1.49,13.6,0.4,9.3,4.1,6.4,1.6,0,0,0,0,3.73,0,4.2,3.5,Slot
34212,CF,5,FRED TUBBS,,17,USA,"Washington, DC","5' 9""",145 lbs,Right,Right,Westminster,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,50,50,254,197,82,32,10,9,52,79,38,12,51,0.416,0.536,0.817,96.1,20.3,0.401,0.546,1.353,0.412,0,5.1,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33616,SS,59,ALEX TURNER,,20,USA,"Portland, OR","5' 9""",160 lbs,Switch,Right,Lincoln College,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,41,41,208,175,48,10,1,7,34,41,25,16,18,0.274,0.369,0.463,33.5,6.8,0.189,0.36,0.832,0.265,0,0.8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34558,2B,14,RIP TURNER,,17,USA,"Detroit, MI","5' 10""",155 lbs,Right,Right,Owosso,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,73,73,371,308,131,30,7,5,78,114,38,13,42,0.425,0.497,0.617,116,15.3,0.192,0.47,1.114,0.426,0,5,0,92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34641,CF,24,STEVE TUTTLE,,17,USA,"Buffalo, NY","5' 9""",135 lbs,Right,Right,Shinglehouse,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,77,77,392,335,146,42,14,6,85,132,37,10,62,0.436,0.495,0.699,134,16.5,0.263,0.496,1.193,0.429,0,6.2,0,100,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33610,SP,9,CONNIE UPCHURCH,,18,USA,"St. Louis, MO","5' 11""",155 lbs,Right,Right,Carterville,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,5,5,29,24,8,3,1,3,13,10,0,7,7,0.333,0.333,0.917,4.9,5.5,0.583,0.441,1.25,0.313,0,0.3,0,8,4,12,6,3,1,0,0,0,52.2,38,1,10,9,11,59,1.54,0.264,0.93,8.9,0.2,6.5,1.9,10.1,5.4,0,0,0,0,2,0,2.1,2.5,Slot
34567,SP,1,CARL VARN,,17,USA,"Boston, MA","5' 10""",140 lbs,Switch,Right,Danvers,-,Average,HS Junior,4,NEU,86-88 Mph,Normal (3/4),Normal,21,21,110,96,39,18,6,3,38,36,2,11,27,0.406,0.423,0.813,27.8,9.6,0.406,0.473,1.236,0.424,0,1.5,0,22,12,44,26,12,5,0,0,0,194,170,6,73,64,89,174,2.97,0.269,1.34,12.3,0.3,7.9,4.1,8.1,2,0,0,0,0,3.28,0,4.2,4.6,Slot
34767,SP,4,DAVE VOLPE,,17,USA,"Portland, OR","5' 11""",155 lbs,Left,Left,Orchards,-,Average,HS Junior,3,NEU,85-87 Mph,Normal (3/4),Normal,28,28,145,135,54,15,3,3,32,49,4,10,21,0.4,0.414,0.622,35.7,10.9,0.222,0.436,1.036,0.405,0,1.5,0,6,3,37,37,24,3,0,0,0,274.1,188,2,49,43,69,365,1.41,0.274,0.94,8.7,0.1,6.2,2.3,12,5.3,0,0,0,0,1.46,0,14.5,14.5,Slot
33615,SP,3,JOHN WADE,,17,USA,"Bristol, VA","5' 10""",150 lbs,Right,Right,Rogersville,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,8,8,43,42,16,7,1,0,11,11,1,5,8,0.381,0.395,0.595,9.2,8.6,0.214,0.422,0.991,0.432,0,0.4,0,6,3,14,14,7,4,0,0,0,111,105,5,42,38,43,94,3.08,0.281,1.33,12,0.4,8.5,3.5,7.6,2.2,0,0,0,0,3.25,0,2.7,2.9,Slot
34112,1B,16,CHICK WALKER,,17,USA,"Louisville, KY","6' 3""",200 lbs,Right,Right,Richmond,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,47,47,239,205,86,23,3,9,55,73,28,10,35,0.42,0.502,0.693,74.5,15.5,0.273,0.508,1.195,0.414,0,4,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34057,3B,1,SAM WASHINGTON,,20,USA,"Newport, AR","6' 1""",195 lbs,Right,Right,Red River State,-,Good,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,93,93,472,424,133,19,0,5,68,105,39,5,24,0.314,0.376,0.394,67.9,6.1,0.08,0.344,0.77,0.308,0,1.2,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34055,LF,19,RUFUS WATFORD,,20,USA,"New York, NY","6' 2""",190 lbs,Right,Right,Rainier College,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,111,111,556,469,124,22,4,19,92,106,74,50,45,0.264,0.372,0.45,87.5,6.3,0.186,0.361,0.822,0.261,0,2.2,0,68,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33750,SP,30,JACK WEAVER,,17,USA,"Mobile, AL","6' 0""",155 lbs,Right,Right,McGill-Toolen,-,Average,HS Junior,3,NEU,84-86 Mph,Normal (3/4),Normal,23,23,118,110,42,6,1,0,23,38,6,6,7,0.382,0.41,0.455,21.6,7.9,0.073,0.38,0.865,0.4,0,0.7,0,10,4,14,14,7,4,0,0,0,111.2,111,5,43,40,43,85,3.22,0.282,1.38,12.4,0.4,8.9,3.5,6.9,2,0,0,0,0,3.41,0,2.4,2.8,Slot
34017,SP,18,WALLY WEISMAN,,20,USA,"Sweetwater, TN","6' 0""",170 lbs,Left,Right,Blue Mountain College,-,Good,CO Sophomore,4,NEU,86-88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,12,12,0,0,0,225.1,243,30,129,125,105,177,4.99,0.309,1.54,13.9,1.2,9.7,4.2,7.1,1.7,0,0,0,0,4.77,0,1.2,1.4,Slot
34104,C,22,GLENN WHALEY,,16,USA,"Little Rock, AR","5' 11""",160 lbs,Left,Right,Warren,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,238,203,82,19,3,3,52,60,29,16,25,0.404,0.47,0.571,61,12,0.167,0.447,1.042,0.42,0,2.7,0,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
